-1.329664515420128090e-01,4.781955238600209546e-01,-2.983664596816125725e-01,6.190523166837241797e-01,2.847431535861573160e-01,4.475734410752610914e-01
-6.780781072495649653e-01,-5.061300293647560955e-02,1.304235945337703373e-01,5.138154789459404848e-01,2.027796052742798782e-01,4.642328894766634684e-01
-7.069578960954647773e-01,1.690270679752478022e-01,-4.805952152145587242e-01,2.458890336812719624e-01,2.170848210083144436e-01,3.648032156600535258e-01
-3.341804795801854855e-01,3.030663069136489973e-01,-2.963908703495867214e-01,4.362104998899228314e-01,-2.713000528685330370e-02,7.194518991938326780e-01
-8.002396898305732531e-01,-5.141136726965345183e-02,8.539242525695267538e-02,4.732804032509560499e-01,-2.884074048687092912e-02,3.533487164697929894e-01
-4.468191795369249597e-01,7.095210773267925930e-01,-5.177733410249882873e-01,-8.121727149388768829e-02,1.489460118633882391e-01,-7.878407953219765739e-03
-4.654251654763419399e-01,3.806394415388780206e-01,-4.849499397902801157e-01,2.969536174069370982e-01,3.468502122393203879e-01,4.413955891965475886e-01
-5.919910495821631979e-01,6.292852324664230945e-01,-4.841090414972069045e-01,1.045812917263216901e-01,4.242461638812912439e-02,-8.029965566625135720e-02
-5.744838850391518204e-01,1.334218959612979982e-01,-3.034848919278819723e-01,3.410835194857785857e-01,1.291640476388750403e-01,6.534848624204495637e-01
-4.983878408190367537e-01,1.334252501207411901e-01,-1.175039175128608920e-01,5.206310121591390949e-01,3.577125878138990855e-01,5.665555099200086930e-01
-5.178893154252697251e-01,2.418748127467996445e-01,-2.798216289191319817e-01,6.670805508869052103e-01,1.506935044278935043e-01,3.567661618872409179e-01
-4.470069353363754772e-01,7.367788226699480969e-01,-4.995185396132719585e-02,-1.333682951672372496e-01,4.745272368263961371e-01,1.090109070973290378e-01
-7.787046915641961942e-01,3.216476862573640627e-01,3.148297627018092210e-02,5.155251380860831345e-01,2.782760793278885297e-03,1.529597323155947874e-01
-3.343437504867277088e-01,5.109320331100183354e-01,-3.001248319644075901e-01,5.490335689280072540e-01,5.962128933625365779e-02,4.817626400406386789e-01
-5.558512934897474889e-01,5.166762350172745544e-01,-2.975595839212017736e-03,1.786982299282071085e-01,4.964406749937974594e-01,3.816801702417591535e-01
-2.198046654493159835e-01,2.479313993709905684e-01,-3.498570731877501672e-01,5.991352886391365651e-01,2.223699784740233443e-01,5.995035088920823707e-01
-3.717263674098976178e-01,3.650141314930738234e-01,-3.587299268734617796e-01,2.548483910875679048e-01,2.411431180644947048e-01,6.905065715242477697e-01
-2.889828616807696982e-01,6.163897773380887513e-01,-4.943832293699581548e-01,1.773469146419132392e-01,3.149651117516192866e-01,4.018492513516854214e-01
-8.248768128555521439e-01,1.248854575262352273e-01,-4.392936576139734872e-01,3.263071832036811282e-01,-4.733867204322246558e-02,4.780816677859296010e-02
-4.491127779082699778e-01,5.823682321587100308e-01,-5.385239071416949574e-01,2.553282647608479117e-01,1.773539860475372987e-01,2.692396649380677243e-01
-5.397245975694129339e-01,-2.040526353541080862e-01,1.225657780847814321e-01,4.399651063548055685e-01,2.660948312687180795e-01,6.226248925222374053e-01
-1.569393879261673508e-01,6.131890775201778165e-01,-6.811829470424792810e-01,2.174026647459449957e-01,2.152099604047194581e-01,2.044009067734216256e-01
-4.398970500616607993e-01,-2.491737094902770344e-01,7.521495287457699574e-02,4.366762506704164326e-01,3.308584470508181274e-01,6.622630133304497901e-01
-4.297895960405766491e-01,5.638497528159044370e-01,-4.868834129772545150e-01,2.845306337604879832e-01,2.059412167409424566e-01,3.700397752289028008e-01
-1.551490408052089709e-01,8.482327771420791196e-01,-4.236371086586614987e-01,-5.350686881212396440e-02,1.752163674461841847e-01,2.083213158927204045e-01
-7.396674829228009340e-01,2.724375103946077847e-01,-3.697259444362316350e-01,3.489451254317477158e-01,1.644353662010980821e-01,3.052390103297827895e-01
-4.732823191824790943e-01,6.705840553662809622e-01,-2.823284030403778178e-01,3.011862840836570521e-01,1.478540532306231725e-01,3.661113834580821957e-01
-2.680043620247765102e-01,2.593798025242033956e-01,-3.895912310700157533e-01,4.333857576067630113e-01,1.308852418645666815e-01,7.100424573342171142e-01
-3.777380493996425059e-01,1.485645238514946009e-01,-3.933407923697959108e-01,2.913768133546572603e-01,3.588848771826875783e-01,6.832472223985143200e-01
-4.220774193029397381e-01,4.643408158355521453e-01,-3.979957331469439197e-01,2.473944851013582524e-01,2.049172641886659874e-01,5.870626362147716160e-01
-2.308072502091147449e-01,4.546434381213105280e-01,-3.189105823086345048e-01,3.681309805687116854e-01,2.954818405242663482e-01,6.445878225514499738e-01
-3.520648520024884931e-01,4.089078786920969932e-01,-4.227503558353453705e-01,2.809574252938498717e-01,1.821496671543166024e-01,6.465378931639709226e-01
-1.990120930672587551e-01,4.195648407044247907e-01,-4.833508652282898499e-01,4.427124014950984954e-01,2.219612941978316711e-01,5.526937540638484636e-01
